sample_id,conversation_index,tweet_id,text,label,confidence,notes
628,40001,2795582,"@SpotifyCares omg FIX THIS (please!) no one else is on my account ); https://t.co/MeF89gXQER",GENERAL_OTHER,LOW,"Likely account-related, but the actual issue is unclear from the text/link."
629,12180,984911,"Hey @SpotifyCares , i applied for the student discount membership and it said that i was accepted but my account still is on free.",FAMILY_STUDENT_PLANS,HIGH,"Student discount accepted but plan status not updated."
630,26784,1975448,"@116130 @SpotifyCares hi. How do I get some help with my account?",GENERAL_OTHER,LOW,"Account issue is unspecified."
631,22667,1815601,"@SpotifyCares I can’t even use the online contact form because it’s linked to the login page... the one I can’t log in to.",ACCOUNT_LOGIN_SECURITY,HIGH,"Cannot access support because login is unavailable."
632,10163,839957,"@SpotifyCares @115888 @13582 CC: @319835",GENERAL_OTHER,LOW,"Only mentions/CC information; no issue stated."
633,2116,186339,"Hey @117168 why can’t all songs look like this instead of what we have! I like this look better https://t.co/ai47C3MEtN",FEATURE_REQUEST,HIGH,"Requests a different UI/design for songs."
634,20726,1715473,"why is hello not working on spotify did they take it out im contacting my lawyer as we speak i hope it was worth it",GENERAL_OTHER,LOW,"'Hello' is unclear and insufficient context prevents reliable classification."
635,29835,2128563,"@115888 we need that new @20582 tape. what’s good?!",MUSIC_CONTENT_AVAILABILITY,MEDIUM,"Likely asks for specific music to be released/available."
636,36777,2577775,"@115888 lately I've been trying to log in to my account and it wont let me can you please fix this",ACCOUNT_LOGIN_SECURITY,HIGH,"Unable to log in."
637,7780,654656,"@115888 A stávající uživatele tradičně nic...",GENERAL_OTHER,LOW,"Insufficient context; translation/context is unclear."
638,41907,2916555,"@SpotifyCares I go to my albums section and I can play a song no problem downloaded or non downloaded but when I try to search for a artists like Metallica or Rammstein it says error and my connection is fine so I don’t know what’s happening. Is the app down?",APP_TECHNICAL_ISSUE,HIGH,"Search for artists fails with an error despite working playback."
639,36367,2549582,"@117153 @SpotifyCares @115888 @127637",GENERAL_OTHER,LOW,"Only mentions; no issue stated."
640,24111,1866913,"Is anyone else having issues with their @115888 and every damn song skipping like an old scratched vinyl record??",PLAYBACK_ISSUE,HIGH,"Songs are repeatedly skipping during playback."
641,21329,1764655,"@SpotifyCares Play/next/prev keys don't work on desktop app on macOS 10.13. Any ETA on a fix? Not just me, it seems. https://t.co/LNNXsbYstO",APP_TECHNICAL_ISSUE,HIGH,"Desktop media controls are not functioning."
642,10896,885037,"I’m having serious issues with @115888 where random devices show up and take over my listening. Anyone else having issues?",ACCOUNT_LOGIN_SECURITY,HIGH,"Unknown devices controlling playback suggests account compromise/security issue."
643,17450,1421486,"@SpotifyCares I'll check on my computer when I have a minute. Maybe my phone's just bring fussy. (Also idk how to clear that on my phone's browser)",GENERAL_OTHER,LOW,"Troubleshooting/context message without a clearly stated issue."
644,39723,2783473,"@117153 Getting 503 and 504 nginx errors trying to access my account on the web. Something up?",ACCOUNT_LOGIN_SECURITY,HIGH,"Accessing the account on the web is failing with server errors."
645,31927,2264736,"@115888 When I use spotify on other devices besides my laptop the volume bar barely changes the volume. Almost the same from 100% to 1%, is this normal?",PLAYBACK_ISSUE,HIGH,"Playback volume control behaves incorrectly."
646,3766,338724,"@SpotifyCares @AppleSupport What does this mean? Please fix it, it’s a problem. It’s iOS 11 and fully up to date. https://t.co/vf7jcKYhhY",APP_TECHNICAL_ISSUE,LOW,"Technical issue is indicated but exact symptom is unavailable."
647,21823,1787403,"@SpotifyCares Just signed up for family premium. My wife is not receiving the email invite. I have sent it several times. Uninvited her and invited her back...with no success. Cleared history and made sure that her email account isn't registered in a foreign country",FAMILY_STUDENT_PLANS,HIGH,"Family invitation is not being received."
648,26485,1965152,"Hi @SpotifyCares why i can't login to my account, it says wrong login information ( i'm sure it's right )",ACCOUNT_LOGIN_SECURITY,HIGH,"Login credentials are rejected."
649,30431,2175359,"@SpotifyCares Just curious-why can't I play Podcasts on my Pixel 2 through my Sonos?",PLAYBACK_ISSUE,HIGH,"Podcast playback through Sonos is not working."
650,25179,1912057,"@115888 how do u switch ur payement to ur Starbucks numbers",PAYMENT_BILLING,HIGH,"Question about changing the payment method/account to Starbucks billing."
651,11027,893398,"@SpotifyCares umm why is “Into You” by Ariana Grande not actually that song 😂",GENERAL_OTHER,HIGH,"Song metadata/content is incorrect, but this does not fit cleanly into the 12 categories."
652,11841,962705,"@115888 if I've paid for my Premium sub this month, but cancel it, will I have access until next month's payment would have been made?",PREMIUM_SUBSCRIPTION,HIGH,"Question about Premium cancellation and remaining subscription period."
653,18452,1516270,"@SpotifyCares Search does not work in Desktop App... loading forever without results.",APP_TECHNICAL_ISSUE,HIGH,"Desktop search is malfunctioning."
654,13433,1091043,"@SpotifyCares I have signed up and am paying for the family plan, but when I try to add family members, the screen is black. How do I fix>",FAMILY_STUDENT_PLANS,HIGH,"Family-plan member addition is failing."
655,36603,2564274,"@115888 @spotifycares Why is there a cap on adding songs to my library? I don't want the company line. This policy needs to be reexamined.",FEATURE_REQUEST,HIGH,"Requests removal/increase of the library song limit."
656,13990,1129997,"Tried Premium yet? Your favorite music, ad-free, on-demand and offline. Get the first 30 days free. https://t.co/EcONpFQ6Xg",GENERAL_OTHER,HIGH,"Promotional/marketing message."
657,42908,2964654,"@SpotifyCares Oh, so he must not be in the US because her app hasn’t been released here yet. So, it has to be either New Zealand, Singapore, Brazil or Canada.",MUSIC_CONTENT_AVAILABILITY,MEDIUM,"Discussion of regional app/service availability."
658,18508,1517712,"@115888 why is 'I Do' by Placebo missing? Almost every song from Once More With Feeling is there, except that one. #AllSongsMatter https://t.co/wasQBWtXTE",MUSIC_CONTENT_AVAILABILITY,HIGH,"Specific song is unavailable."
659,22627,1814818,"make @115888 available in Saudi Arabia",MUSIC_CONTENT_AVAILABILITY,HIGH,"Requests service availability in a country."
660,22632,1814855,"hi @SpotifyCares you've overcharged me AGAIN! please DM me to sort this out",PAYMENT_BILLING,HIGH,"Explicit overcharge."
661,40726,2853010,"@115888 Do you ever reply to emails? Been waiting 4 days for reply",GENERAL_OTHER,HIGH,"Support-response complaint."
662,17151,1384565,"@SpotifyCares I've given up on the desktop app. It's unresponsive and buggy, but worst of all it leaks massive amounts of memory. I see incremental updates, but none of them fix the elephant in the room. I can use the web app, but I can't scrobble from it or easily play by album.",APP_TECHNICAL_ISSUE,HIGH,"Desktop app has severe performance and memory problems."
663,17308,1406404,"@117153 brand new to using Spotify, web player is having issues-stops playing songs and says there was an error. What's going on?",PLAYBACK_ISSUE,HIGH,"Web playback stops and produces an error."
664,36977,2588873,"@117153 The sidebar adverts have started to play music over the top of the songs I'm listening to. Any idea how I can stop this? #annoying",ADS_FREE_TIER,HIGH,"Advertisements interrupt music playback."
665,26952,1983462,"@115888 Hi, instead of programming Stranger Things advertisement please fix your wack garbage 'shuffle' function so that it's random",PLAYBACK_ISSUE,HIGH,"Shuffle behavior is incorrect; playback ordering is the issue."
666,8931,737377,"@115888 @SpotifyCares hey, guys. Share is not working on my 6P, Android Oreo! The app is updated! When I try to share the app closes :(",APP_TECHNICAL_ISSUE,HIGH,"Share function causes the app to close."
667,34311,2395618,"Why isn't @65281 #Bloodsports on @115888 ?",MUSIC_CONTENT_AVAILABILITY,HIGH,"Specific music content is unavailable."
668,2520,224857,"@SpotifyCares Can't create an account. Firefox, Chrome, iPhone: ""oops something went wrong"". I give up.",ACCOUNT_LOGIN_SECURITY,HIGH,"Account creation/authentication is failing."
669,3264,297449,"@115888 can you please let us use Spotify in Egypt. Like hell no I have to use Spotify girl.",MUSIC_CONTENT_AVAILABILITY,HIGH,"Requests service availability in Egypt."
670,35352,2477831,"WHERE IS THE ACCENT? WHEW is Beyonce Knowles??? @115888 @301522 @96402 https://t.co/t2E3YE1h7S",GENERAL_OTHER,MEDIUM,"Likely artist/name metadata issue; no dedicated taxonomy category."
671,30764,2198050,"@115888 iPhone X was announced on September 12th. It’s been here for a week. Time for an update! Please. https://t.co/6lXVOfZvRn",APP_TECHNICAL_ISSUE,HIGH,"Requests missing iPhone X app support/update."
672,21657,1780804,"@117153 Hey my card isnt working for spotify! i've tried all the troubleshooting but nothing is working. Please help!",PAYMENT_BILLING,HIGH,"Payment card is not working."
673,32164,2276886,"Trying to figure out why @115888 is not letting hear @89343 's new ep while I shower 🤔😒",MUSIC_CONTENT_AVAILABILITY,HIGH,"Specific new EP is unavailable."
674,17805,1460704,"I am a student majoring in Computer Science and crazy about Spotify. May I due some volunteer programming during the Winter? @SpotifyCares",GENERAL_OTHER,HIGH,"Volunteer/job-related request, not a Spotify support issue."
675,1512,141200,"@115888 Hi! I have an HIFI Onkyo TX-NR509 and I cannot longer connect to spotify. User and password are ok and the account is Premium. What’s the mess?",APP_TECHNICAL_ISSUE,HIGH,"Third-party device connection is failing."
676,4591,416200,"@SpotifyCares I can't remove the battery, but let me try it.",GENERAL_OTHER,LOW,"Context is incomplete; no clear Spotify issue."
677,15661,1253066,"@115888 plz incorporate a sleep timer. Its too much work to use you before the zzz",FEATURE_REQUEST,HIGH,"Requests sleep-timer functionality."
678,8443,700404,"@SpotifyCares hey i’m trying to update my payment info and it keeps telling me something went wrong and to try again but every time i do try again it takes the money out of my account like nothing went wrong so 🧐",PAYMENT_BILLING,HIGH,"Payment information update and unexpected charges."
679,1338,2916,"@115888 You broke my heart. You didn't post it's only available under credit card txns.",PAYMENT_BILLING,MEDIUM,"Appears to concern purchase/payment-method availability; context is limited."
680,20758,1718819,"@131098 hoi m’n spotify komt ineens niet meer op m’n vergrendelscherm (iPhone) hoe los ik dat op? Gr Bree",APP_TECHNICAL_ISSUE,HIGH,"Spotify controls/display disappeared from iPhone lock screen."
681,6302,560951,"@SpotifyCares how do I buy your year of premium for £99? The pink advert page has no buy or continue link..! https://t.co/Ts055liSGs",PREMIUM_SUBSCRIPTION,HIGH,"Premium yearly offer cannot be purchased."
682,17402,1417868,"Shout out to @115888 for saying “enjoy the next 30 min of ad free music”.... old spice ad plays right after 🙃",ADS_FREE_TIER,HIGH,"Ad-free reward fails and an ad plays."
683,26585,1968820,"@SpotifyCares The Apple Watch series 3 with cellular. Thats enough reason alone.",FEATURE_REQUEST,MEDIUM,"Implicitly refers to desired Apple Watch support."
684,2506,224121,"@115888 will you be updating the Cubs postseason walkup music playlist for this year?",FEATURE_REQUEST,HIGH,"Requests update/additions to a playlist."
685,21667,1781047,"Both @115888 and @115940 for 4.99? We see who really lookin out for the students.",FAMILY_STUDENT_PLANS,HIGH,"Commentary about student pricing/offer."
686,35677,2499434,"@117153 my premium has stopped working all of a sudden please help",PREMIUM_SUBSCRIPTION,HIGH,"Premium subscription has stopped functioning."
687,32378,2286856,"Specifically chose to shuffle play Kanye’s 808s and Heartbreak album. The @115888 algorithm came no where close https://t.co/2m2gAA6Pwz",PLAYBACK_ISSUE,HIGH,"Shuffle playback does not behave as expected."
688,15865,1267815,"@SpotifyCares Restarted already still not working. https://t.co/gIHNYQcjiT",GENERAL_OTHER,LOW,"Underlying issue is not stated."
689,35574,2491624,"@115888 You need to bring back Touch Preview!! ASAP! Literally the only reason I used you guys over other music apps! Also, this bullshit with only being able to download 3,333 songs for offline listening is complete B.S! I pay for Premium, there should be NO limit!",FEATURE_REQUEST,HIGH,"Explicitly requests restoring Touch Preview and increasing/removing the offline limit."
690,38921,2734593,"@SpotifyCares Yeah I get that. So where do I download them with the app on my computer these are the options I have https://t.co/el2ZdaRxhB",DOWNLOAD_OFFLINE,HIGH,"Question about downloading music on desktop."
691,937,95800,"@SpotifyCares could you help me",GENERAL_OTHER,LOW,"No specific issue stated."
692,41539,2908668,"@115888 I NEED a Grammy noms playlist ASAP.",FEATURE_REQUEST,HIGH,"Requests creation/release of a playlist."
693,15937,129743,"Zero ads. All music. Get 3 months Premium for ₱9. https://t.co/QNQBeV48tP",GENERAL_OTHER,HIGH,"Promotional/marketing message."
694,25075,1908159,"@SpotifyCares why is this popping up when I put Bark At The Moon on shuffle? https://t.co/pZPFd6xlaV",GENERAL_OTHER,LOW,"Relies on an external image and does not provide enough context."
695,39691,2782153,"@115888 @SpotifyCares Any news on when an update to the desktop app to show release date in full?",FEATURE_REQUEST,HIGH,"Requests a desktop feature/change to display full release dates."
696,4232,380812,"No AirPlay in desktop app, no tvOS app… seriously, @115888?",FEATURE_REQUEST,HIGH,"Requests AirPlay/tvOS support."
697,32622,2293236,"@SpotifyCares In my library",GENERAL_OTHER,LOW,"Insufficient context."
698,4689,423864,"se acaba de borrar mi playlist fav de spotify y mejor mátenme yaaaaaaaaaa :(",PLAYLIST_LIBRARY,HIGH,"Favorite playlist was deleted."
699,1547,144253,"@8490 hi. My account was hacked and I've sent a mail to your support team on Wednesday. No response yet and locked out of account still. Any update?",ACCOUNT_LOGIN_SECURITY,HIGH,"Hacked account and locked-out access."
700,41470,2902831,"@SpotifyCares DM sent :)",GENERAL_OTHER,HIGH,"Support/contact follow-up."
701,16576,1335498,"@SpotifyCares Please. TYVM! &lt;3",GENERAL_OTHER,LOW,"No specific issue or request is stated."
702,5355,483954,"@117153 unfortunately my Spotify doesn't even open when I want to start the app on my Samsung Galaxy S7 Edge. It's VERY annoying since I pay the premium account and I can't use it. Please help and answer me what can I do???",APP_TECHNICAL_ISSUE,HIGH,"Spotify application will not open."
703,39009,2738304,"Spotify for Artists is officially live on Android! Download now and get the most out of Spotify, all from your phone: https://t.co/lgkCOIITnE https://t.co/3RTIBW4SZu",GENERAL_OTHER,HIGH,"Announcement/marketing message."
704,1129,110129,"@115888 is it a feature to use my password as the very prominently displayed and in clear text username in the app now? #WTF #netsec miss",ACCOUNT_LOGIN_SECURITY,HIGH,"Password is being exposed as visible account information."
705,17797,1459949,"@115888 why can i no longer listen to “Troubadour” by George Strait?",MUSIC_CONTENT_AVAILABILITY,HIGH,"Specific song is no longer available."
706,22077,1794685,"@SpotifyCares Listen, @115888. It's not your recommendation engine that's the problem. It's awesome. What sucks is the boilerplate content 1/2",GENERAL_OTHER,MEDIUM,"Feedback is incomplete and does not clearly identify a specific taxonomy category."
707,10017,832538,"@SpotifyCares Drain Sth's song ""Crack the Liar's Smile"" is named ""Crack the War's Smile"" incorrectly. Just FYI.",GENERAL_OTHER,HIGH,"Incorrect song metadata/title."
708,28269,2045153,"@SpotifyCares um bring jay z back to spotify i need me some watch the throne",MUSIC_CONTENT_AVAILABILITY,HIGH,"Requests return of unavailable artist/music."
709,12836,1041586,"Is there a presale for @1966 tickets like there was last time through @115888 @SpotifyCares ??",GENERAL_OTHER,HIGH,"Presale/ticket question outside the taxonomy."
710,8904,730431,"@SpotifyCares thank you for been so attentive, please see my DM. Hope you can assist me . https://t.co/ZjLzTmrrKx",GENERAL_OTHER,HIGH,"Support follow-up."
711,38556,2706998,"@SpotifyCares hey gang, is it possible to merge two existing accounts into a family account if they belong to two different users?",FAMILY_STUDENT_PLANS,HIGH,"Question about merging accounts into a Family plan."
712,29629,2116849,"@115888 maybe you could use @115890 Groove app &amp; just put your brand into the code. Every morning it sucks😧",GENERAL_OTHER,LOW,"Context is unclear."
713,8219,683941,"@SpotifyCares In desktop app (version 1.0.67.582.g19436fa3) on mac (version 10.13.1 (17B48)) the ""discover"" tab is empty. Discover is the only reason I use spotify. I only see ""discover weekly"" and ""release radar"" and some ""tunes for the morning"". Please fix asap.",APP_TECHNICAL_ISSUE,HIGH,"Desktop Discover tab is malfunctioning/empty."
714,41591,2910953,"@117153 I do not receive an email from you guys when I request a reset password. Haven’t been able to use my premium account in days. Ive checked all email accounts and spam folders. No email.",ACCOUNT_LOGIN_SECURITY,HIGH,"Password-reset email is not received, preventing login."
715,16760,1349641,"@115888 @SpotifyCares When did this start? I'm playing music on browser and my phone opens a notification with the song info and controls.",APP_TECHNICAL_ISSUE,MEDIUM,"Unexpected device notification/control behavior."
716,20267,1684782,"@SpotifyCares Roku doesn’t show up, though I’m standing in front of it, on the same home network.",APP_TECHNICAL_ISSUE,HIGH,"Roku device is not detected."
717,10115,836555,"@115888 do you purposely make your ads use up so much cpu forcing people to go premium?",ADS_FREE_TIER,HIGH,"Complaint about ads using excessive resources."
718,21700,1782763,"@SpotifyCares - I made an account with you guys a while ago (via. Facebook), and now I cannot log in because it errs out when I try.",ACCOUNT_LOGIN_SECURITY,HIGH,"Cannot log in through Facebook-linked account."
719,42163,2919417,"@SpotifyCares Nope thanks so much!",GENERAL_OTHER,HIGH,"Closing/thank-you message."
720,26938,1983129,"@SpotifyCares help i cant unlink my facebook from my account :(",ACCOUNT_LOGIN_SECURITY,HIGH,"Cannot unlink Facebook account."
721,41922,2916586,"Hey @115888 why are you loadinggggg ? I’m dying at work over here",APP_TECHNICAL_ISSUE,MEDIUM,"Spotify is stuck loading; exact subsystem unclear."
722,21383,1767677,"@hulu_support @SpotifyCares Hulu randomly stopped working with my spotify account. Can I please have some help?",FAMILY_STUDENT_PLANS,HIGH,"Hulu/Spotify bundled account stopped working."
723,19574,1618077,"@SpotifyCares Hi, spotify version 8.4.22.515, iPhone 6S iOS 11.0.3. Thanks",GENERAL_OTHER,LOW,"Version/device information only."
724,16467,1312616,"Hey @115888 is there anyway I can turn off the ""this is..."" playlists? I kinda want to hear all the songs not a few that are picked for me",FEATURE_REQUEST,HIGH,"Requests ability to disable curated playlist behavior."
725,30669,2190771,"@115888 what kind of christmas playlist doesn’t have mariah carey on it? :// problematic https://t.co/xV5qskyD0S",FEATURE_REQUEST,MEDIUM,"Feedback implying a request/change to curated playlist content."
726,23212,1837499,"Man, @115888 @SpotifyCares is lacking! 😬 I am not able to hear some songs!",MUSIC_CONTENT_AVAILABILITY,HIGH,"Some music content is unavailable."
727,20943,1736627,"@SpotifyCares @115888 the more I notice more music being unavailable when it was available really upsets me and makes me want to switch to @115948 #sorrynotsorry",MUSIC_CONTENT_AVAILABILITY,HIGH,"Previously available music is becoming unavailable."
728,31107,2215875,"@SpotifyCares I use the most recent of both of them. I don’t think it’s spotify because it happened with Soundcloud as well",GENERAL_OTHER,LOW,"Troubleshooting/context message without enough information."
729,39976,2794549,"@SpotifyCares I'm logged into Spotify desktop client on Windows and I'm seeing the Free version with ads. Account is boldmayer65.",PREMIUM_SUBSCRIPTION,HIGH,"Premium account is being shown as Free."
730,10248,846801,"Really frustrating that my biggest songs aren't on my @115888 profile bc I was labeled as the ""featured"" artist. Such a stupid feature 🙄",GENERAL_OTHER,MEDIUM,"Artist-profile/catalog attribution issue outside the taxonomy."
731,40758,2854393,"@SpotifyCares my spotify got hacked again?! plz help",ACCOUNT_LOGIN_SECURITY,HIGH,"Explicit account compromise."
732,11566,908525,"@117153 @SpotifyCares Not payment issues, but the Android app is refusing to load any content. Which, given I'm a Premium user? Really, really annoying.",APP_TECHNICAL_ISSUE,HIGH,"Android app fails to load content."
733,35961,2518461,"I wish @115888 had mixtapes",FEATURE_REQUEST,HIGH,"Requests mixtape functionality."
734,5926,526272,"@SpotifyCares how to troubleshoot why offline music won’t download. Left it for hours... https://t.co/BoyXCKUewc",DOWNLOAD_OFFLINE,HIGH,"Offline music will not download."
735,8796,724354,"@SpotifyCares Logged out, cleared cache, restarted Chrome, logged back in. Song took 2 minutes to start playing, stalled after 10 seconds",PLAYBACK_ISSUE,HIGH,"Playback is extremely slow and stalls."
736,1469,116606,"@117153 A member of my family plan has an issue she cant join to the plan, it says""try again"" cause theres a problem, í send the inv like 4 times this week",FAMILY_STUDENT_PLANS,HIGH,"Family member cannot join plan."
737,5736,508847,"@SpotifyCares my account was charged for Premium this month but it still says I have the free account.",PAYMENT_BILLING,HIGH,"User was charged but account still shows Free."
738,13665,1102461,"@115888 can someone help me with my payment",PAYMENT_BILLING,LOW,"Payment issue is unspecified."
739,25475,1922631,"@SpotifyCares I'd like to change my username but since that's not possible, can you transfer everything from my old account to my new?",ACCOUNT_LOGIN_SECURITY,MEDIUM,"Account identity/transfer request."
740,31645,2246075,"@SpotifyCares are u bringing back the ‘most listened songs of the year’ album again this year and if yes when",FEATURE_REQUEST,HIGH,"Asks about return of an annual feature/playlist."
741,19366,1596822,"Waiting for @1313 and @115888 to update their apps for the X",APP_TECHNICAL_ISSUE,HIGH,"Requests app update/support for iPhone X."
742,8915,735895,"Hey @115888 why do you keep deleting my offline songs from my phone? Stop!",DOWNLOAD_OFFLINE,HIGH,"Offline downloaded songs are repeatedly deleted."
743,40931,2861290,"I tried to deactivate my @115888 account more than once and only today did it I hope cancel because I have lost $50 on an app I DONT EVEN USE!!!",PAYMENT_BILLING,HIGH,"Money was lost while attempting to cancel/deactivate the account."
744,1105,110062,"@115888 hi im just wondering how I can cancel 1 of 2 subscription to your selfs ...",PREMIUM_SUBSCRIPTION,HIGH,"Question about cancelling one of multiple subscriptions."
745,20182,1676582,"@SpotifyCares We've been voting for 29 years nothing gets done",GENERAL_OTHER,LOW,"Vague complaint; exact issue is unknown."
746,34446,2405252,"@SpotifyCares You had 2 months to update your app to support iPhone X screen and had 2 updates since release. For a company your size... it should’ve been done already. What’s the hold up?",APP_TECHNICAL_ISSUE,HIGH,"iPhone X display/support issue."
747,4779,431731,"@115888 @SpotifyCares hey I’m having difficulty updating my account in app. Do I have to access that on a browser?",ACCOUNT_LOGIN_SECURITY,MEDIUM,"Account information cannot be updated in the app."
748,40246,2815043,"Yo @115888 @117168 someone need trying to use my account while I’m using it right now.. we’re literally battling between Christmas and Mexican music right now. How do I cut them off??",ACCOUNT_LOGIN_SECURITY,HIGH,"Unauthorized person is actively using the account."
749,3146,286418,"@115888 can you add some Got7 and Twice already....more than just one song each. Please and thank you 💕",MUSIC_CONTENT_AVAILABILITY,HIGH,"Requests more music from specific artists to be available."
750,20589,1705027,"@SpotifyCares My Google Cast devices are working great, that's not the problem. I want to remove an old Spotify Connect speaker. Thanks",APP_TECHNICAL_ISSUE,MEDIUM,"Device management/Spotify Connect speaker removal issue."
751,2810,254990,"@SpotifyCares So can you tell me why an Explicit content filter hasn't already been implemented? #ProveSpotifyCares",FEATURE_REQUEST,HIGH,"Requests an explicit-content filter."
752,5067,459137,"@115888 I was paying for a student membership and all of a sudden there’s a premium charge on my account for this month?",FAMILY_STUDENT_PLANS,HIGH,"Student pricing/plan status changed unexpectedly."
753,7571,137175,"3 months of Premium is just 99p. Play music offline wherever you go. https://t.co/MB7IaE21lJ",GENERAL_OTHER,HIGH,"Promotional/marketing message."
754,24899,1900199,"Why can't I find some of @47469 remixes on @115888",MUSIC_CONTENT_AVAILABILITY,HIGH,"Specific remixes are unavailable."
755,21956,1790160,"@SpotifyCares I just dumped the whole thing. I'd expect its your job to figure this out, isn't it. I'd expect some auto-updater left over garbage coupled with audio cache. But who knows",APP_TECHNICAL_ISSUE,MEDIUM,"Discussion of application/cache/update technical problems."
756,37779,2633276,"@115888 why did you take away the preview option when you hold down on a song?!",FEATURE_REQUEST,HIGH,"Requests return of the preview feature."
757,40887,2859100,"@SpotifyCares it looks like somebody brought this up 5 years ago, but i don't see the feature yet: https://t.co/2aTryav2ws is it on the road map yet?",FEATURE_REQUEST,HIGH,"Explicitly asks about a missing feature."
758,31527,2239755,"Anybody know when @115888 is hitting South African shores?",MUSIC_CONTENT_AVAILABILITY,HIGH,"Service availability in South Africa."
759,3130,284967,"@SpotifyCares Android 7.0 and spotify is 8.4.21.508 V7",GENERAL_OTHER,LOW,"Version information only."
760,6333,562447,"@SpotifyCares the new update doesn’t let me open the program at all, help",APP_TECHNICAL_ISSUE,HIGH,"App cannot be opened after update."
761,40683,2848345,"Hey @SpotifyCares why won't Spotify import my iTunes/Apple Music playlists? It just creates an empty folder! (Using Mac and most recent versions for everything)",PLAYLIST_LIBRARY,HIGH,"Playlist import/synchronization problem."
762,37312,2608706,"@115888 sort your shit out with family account sharing",FAMILY_STUDENT_PLANS,HIGH,"Family account-sharing problem."
763,7629,648631,"Hey @115888 would ❤️ you forever if you could put out a ""Baby, It's Cold Outside""-free holiday playlist x, team SG",FEATURE_REQUEST,HIGH,"Requests a specific curated holiday playlist."
764,34880,2441006,"hate how there’s no Del Shannon on @115888",MUSIC_CONTENT_AVAILABILITY,HIGH,"Specific artist/music is unavailable."
765,22702,1816312,"Spotify has a Follow button, but where is the Never Play This Trash Again button? @115888 @33326",FEATURE_REQUEST,HIGH,"Requests an artist/song blocking feature."
766,40376,2822003,"@SpotifyCares Not all the songs in my playlists are downloading for offline use on my mac. Reinstalled, no change. Any ideas?",DOWNLOAD_OFFLINE,HIGH,"Some playlist songs cannot be downloaded for offline use."
767,34100,12076,"Student? Get your fix of Premium. Play the songs you want, over and over. $5.99/mo. https://t.co/Mj7oJAmfY",GENERAL_OTHER,HIGH,"Promotional/marketing message."
768,21573,1778463,"YASSSSSS ✨🙌🏼✨🙌🏼 @115888, please add this?! https://t.co/vvkdhMO5IC",FEATURE_REQUEST,MEDIUM,"Likely requests adding linked content/feature; context is limited."
769,21317,1762512,"@SpotifyCares how come I still have a skip limit with Premium?",PREMIUM_SUBSCRIPTION,HIGH,"Question about Premium feature limits."
770,32127,2275469,"@SpotifyCares a dead man is revived and you nonchalantly ask what's happening like you have no idea",GENERAL_OTHER,LOW,"Insufficient context."
771,39664,2780822,"@SpotifyCares haven’t received an email with my Romeo Santos presale code... what’s up with that",GENERAL_OTHER,HIGH,"Presale-code problem outside the taxonomy."
772,34012,2371469,"@115888 really frustrating when my entire maxed out library of music disappears",PLAYLIST_LIBRARY,HIGH,"Entire music library disappears."
773,2856,258956,"@115888 How do I get this sorted. Would they have access to all my payment info too?!?!",ACCOUNT_LOGIN_SECURITY,MEDIUM,"Concern about unauthorized access to payment information; context is limited."
774,19101,1569806,"@115888 really wish you guys had more of the Japanese artists I like :-\ Barely any @64328 and no @64329 :-\",MUSIC_CONTENT_AVAILABILITY,HIGH,"Requests more music from specific artists/region."
775,33764,2350985,"@SpotifyCares Having issues updating my payment method on both mobile and desktop sites. Progress wheel keeps spinning when I hit ""continue"". Help?",PAYMENT_BILLING,HIGH,"Payment method update is failing."
776,7789,655571,"@118266 min kalo mau langganan tp gapunya kartu kredit gimana caranya ya? kebetulan saya pake indosat",PAYMENT_BILLING,HIGH,"Asks about alternative payment method without a credit card."
777,32511,2290091,"@SpotifyCares Restarting wifi and computer does nothing",GENERAL_OTHER,LOW,"Troubleshooting response without underlying issue."
778,14108,1145281,"I cannot log into my Spotify account because I’m being told my Facebook credentials are invalid, but I have updated them. @115888 #helpme",ACCOUNT_LOGIN_SECURITY,HIGH,"Facebook authentication/login failure."
779,3225,292971,"@SpotifyCares Thanks for the feedback. It’s an album I’ve listened for years and am really glad to see it on Spotify.",GENERAL_OTHER,HIGH,"Positive feedback."
780,13207,1074045,"@SpotifyCares I have reset my password and I still can not log can someone please help #tuneless",ACCOUNT_LOGIN_SECURITY,HIGH,"Cannot log in after resetting password."
781,23961,1861563,"@SpotifyCares Simply listening to music and moments later hear the fan fire up. CPU at 110%. Cleared all Spotify files/app, reinstalled, still happening.",APP_TECHNICAL_ISSUE,HIGH,"Severe CPU/resource usage by the app."
782,28354,2047784,"@SpotifyCares I seem to have been double charged for a Spotify Family membership as well as a Premium membership through Apple. Help!",PAYMENT_BILLING,HIGH,"Duplicate charges for subscriptions."
783,1216,116589,"@SpotifyCares if I get the 3 months for 0.99€ promo now, will it be available till Dec 31 only (when the offer expires) or until the end of the 3-months period? (:",PREMIUM_SUBSCRIPTION,HIGH,"Question about Premium promotional subscription duration."
784,7940,664579,"@SpotifyCares No luck. Going to try register from the app itself quickly",GENERAL_OTHER,LOW,"Troubleshooting/registration follow-up without enough context."
785,21962,133944,"3 bulan Premium hanya Rp 4.990. Putar musik offline di mana saja. https://t.co/fcGvIfaZp5",GENERAL_OTHER,HIGH,"Promotional/marketing message."
